category,group,measure
20,Mark_Zuckerberg,109455
21,Mark_Zuckerberg,116529
22,Mark_Zuckerberg,132660
23,Mark_Zuckerberg,178783
24,Mark_Zuckerberg,260723
25,Mark_Zuckerberg,175401
26,Mark_Zuckerberg,153503
27,Mark_Zuckerberg,134717
28,Mark_Zuckerberg,147235
29,Mark_Zuckerberg,158011
0,Jules_Verne,9806
1,Jules_Verne,162900
2,Jules_Verne,3268017
3,Jules_Verne,119219
4,Jules_Verne,0
5,Jules_Verne,0
6,Jules_Verne,0
7,Jules_Verne,0
8,Jules_Verne,0
9,Jules_Verne,0
10,Jules_Verne,0
11,Jules_Verne,0
12,Jules_Verne,0
13,Jules_Verne,0
14,Jules_Verne,0
15,Jules_Verne,286
16,Jules_Verne,7473
17,Jules_Verne,0
18,Jules_Verne,0
19,Jules_Verne,0
20,Jules_Verne,0
21,Jules_Verne,0
22,Jules_Verne,0
23,Jules_Verne,0
24,Jules_Verne,0
25,Jules_Verne,0
26,Jules_Verne,0
27,Jules_Verne,218
28,Jules_Verne,0
29,Jules_Verne,204
0,Google,119975
1,Google,126592
2,Google,145936
3,Google,119604
4,Google,97143
5,Google,94439
6,Google,107161
7,Google,112088
8,Google,107929
9,Google,101797
10,Google,110718
11,Google,85670
12,Google,84332
13,Google,88992
14,Google,97287
15,Google,102829
16,Google,95853
17,Google,92773
18,Google,83768
19,Google,83413
20,Google,120448
21,Google,109587
22,Google,106142
23,Google,103610
24,Google,99071
25,Google,89036
26,Google,81081
27,Google,103890
28,Google,107763
29,Google,114182
0,Paul_C%C3%A9zanne,0
1,Paul_C%C3%A9zanne,0
2,Paul_C%C3%A9zanne,0
3,Paul_C%C3%A9zanne,201
4,Paul_C%C3%A9zanne,0
5,Paul_C%C3%A9zanne,0
6,Paul_C%C3%A9zanne,0
7,Paul_C%C3%A9zanne,0
8,Paul_C%C3%A9zanne,0
9,Paul_C%C3%A9zanne,0
10,Paul_C%C3%A9zanne,214
11,Paul_C%C3%A9zanne,0
12,Paul_C%C3%A9zanne,0
13,Paul_C%C3%A9zanne,0
14,Paul_C%C3%A9zanne,0
15,Paul_C%C3%A9zanne,891
16,Paul_C%C3%A9zanne,2204
17,Paul_C%C3%A9zanne,2606
18,Paul_C%C3%A9zanne,2026
19,Paul_C%C3%A9zanne,413
20,Paul_C%C3%A9zanne,4059
21,Paul_C%C3%A9zanne,210345
22,Paul_C%C3%A9zanne,2482968
23,Paul_C%C3%A9zanne,74779
24,Paul_C%C3%A9zanne,223
25,Paul_C%C3%A9zanne,0
26,Paul_C%C3%A9zanne,0
27,Paul_C%C3%A9zanne,0
28,Paul_C%C3%A9zanne,259
29,Paul_C%C3%A9zanne,0
0,Ngai.cc,0
1,Ngai.cc,333
2,Ngai.cc,931
3,Ngai.cc,1891
4,Ngai.cc,3666
5,Ngai.cc,5013
6,Ngai.cc,9356
7,Ngai.cc,27386
8,Ngai.cc,130887
9,Ngai.cc,134267
10,Ngai.cc,135986
11,Ngai.cc,120469
12,Ngai.cc,112101
13,Ngai.cc,115403
14,Ngai.cc,120746
15,Ngai.cc,119226
16,Ngai.cc,122275
17,Ngai.cc,112336
18,Ngai.cc,96740
19,Ngai.cc,103918
20,Ngai.cc,106136
21,Ngai.cc,100327
22,Ngai.cc,107207
23,Ngai.cc,102274
24,Ngai.cc,97253
25,Ngai.cc,96558
26,Ngai.cc,96230
27,Ngai.cc,100975
28,Ngai.cc,103223
29,Ngai.cc,100690
0,Ana_Sayfa,79664
1,Ana_Sayfa,78111
2,Ana_Sayfa,83838
3,Ana_Sayfa,75143
4,Ana_Sayfa,67686
5,Ana_Sayfa,68431
6,Ana_Sayfa,74679
7,Ana_Sayfa,78514
8,Ana_Sayfa,87526
9,Ana_Sayfa,71479
10,Ana_Sayfa,78473
11,Ana_Sayfa,62962
12,Ana_Sayfa,61779
13,Ana_Sayfa,63834
14,Ana_Sayfa,74215
15,Ana_Sayfa,81264
16,Ana_Sayfa,80421
17,Ana_Sayfa,85664
18,Ana_Sayfa,81412
19,Ana_Sayfa,76627
20,Ana_Sayfa,77254
21,Ana_Sayfa,98952
22,Ana_Sayfa,101972
23,Ana_Sayfa,102526
24,Ana_Sayfa,98536
25,Ana_Sayfa,102769
26,Ana_Sayfa,84166
27,Ana_Sayfa,83591
28,Ana_Sayfa,108977
29,Ana_Sayfa,103451
0,United_States,80358
1,United_States,88654
2,United_States,86366
3,United_States,107055
4,United_States,70272
5,United_States,64490
6,United_States,80574
7,United_States,87089
8,United_States,87053
9,United_States,83291
10,United_States,87874
11,United_States,67424
12,United_States,63489
13,United_States,78102
14,United_States,80845
15,United_States,87680
16,United_States,87489
17,United_States,89489
18,United_States,74874
19,United_States,69224
20,United_States,84837
21,United_States,90062
22,United_States,86267
23,United_States,80665
24,United_States,80647
25,United_States,66670
26,United_States,67128
27,United_States,78603
28,United_States,88095
29,United_States,85240
0,Accueil,75852
1,Accueil,80028
2,Accueil,88672
3,Accueil,83238
4,Accueil,74521
5,Accueil,70696
6,Accueil,79924
7,Accueil,80112
8,Accueil,81797
9,Accueil,83683
10,Accueil,86834
11,Accueil,79325
12,Accueil,75290
13,Accueil,76071
14,Accueil,83402
15,Accueil,87627
16,Accueil,88056
17,Accueil,88461
18,Accueil,79530
19,Accueil,74315
20,Accueil,79092
21,Accueil,80645
22,Accueil,82589
23,Accueil,84145
24,Accueil,92405
25,Accueil,77169
26,Accueil,68159
27,Accueil,79443
28,Accueil,83065
29,Accueil,84023
