category,group,measure
5,Facebook,452
6,Facebook,511
7,Facebook,557
8,Facebook,670
9,Facebook,1010
10,Facebook,269
11,Facebook,321
12,Facebook,319
13,Facebook,401
14,Facebook,329
15,Facebook,370
16,Facebook,372
17,Facebook,410
18,Facebook,372
19,Facebook,370
20,Facebook,318
21,Facebook,302
22,Facebook,318
23,Facebook,205
0,1997_cartoonale_cover1.jpg,9315
1,1997_cartoonale_cover1.jpg,16877
2,1997_cartoonale_cover1.jpg,16896
3,1997_cartoonale_cover1.jpg,16221
4,1997_cartoonale_cover1.jpg,16892
5,1997_cartoonale_cover1.jpg,16888
6,1997_cartoonale_cover1.jpg,16885
7,1997_cartoonale_cover1.jpg,16887
8,1997_cartoonale_cover1.jpg,16730
9,1997_cartoonale_cover1.jpg,16529
10,1997_cartoonale_cover1.jpg,11291
11,1997_cartoonale_cover1.jpg,1069
12,1997_cartoonale_cover1.jpg,0
13,1997_cartoonale_cover1.jpg,0
14,1997_cartoonale_cover1.jpg,0
15,1997_cartoonale_cover1.jpg,0
16,1997_cartoonale_cover1.jpg,0
17,1997_cartoonale_cover1.jpg,0
18,1997_cartoonale_cover1.jpg,0
19,1997_cartoonale_cover1.jpg,0
20,1997_cartoonale_cover1.jpg,0
21,1997_cartoonale_cover1.jpg,0
22,1997_cartoonale_cover1.jpg,0
23,1997_cartoonale_cover1.jpg,0
0,Monica_Lierhaus,0
1,Monica_Lierhaus,0
2,Monica_Lierhaus,0
3,Monica_Lierhaus,0
4,Monica_Lierhaus,0
5,Monica_Lierhaus,0
6,Monica_Lierhaus,0
7,Monica_Lierhaus,0
8,Monica_Lierhaus,0
9,Monica_Lierhaus,0
10,Monica_Lierhaus,0
11,Monica_Lierhaus,0
12,Monica_Lierhaus,0
13,Monica_Lierhaus,0
14,Monica_Lierhaus,0
15,Monica_Lierhaus,0
16,Monica_Lierhaus,0
17,Monica_Lierhaus,0
18,Monica_Lierhaus,0
19,Monica_Lierhaus,0
20,Monica_Lierhaus,0
21,Monica_Lierhaus,0
22,Monica_Lierhaus,0
23,Monica_Lierhaus,79306
0,Mark_Zuckerberg,420
1,Mark_Zuckerberg,367
2,Mark_Zuckerberg,321
3,Mark_Zuckerberg,365
4,Mark_Zuckerberg,372
5,Mark_Zuckerberg,348
6,Mark_Zuckerberg,329
7,Mark_Zuckerberg,304
8,Mark_Zuckerberg,3751
9,Mark_Zuckerberg,2544
10,Mark_Zuckerberg,1951
11,Mark_Zuckerberg,1621
12,Mark_Zuckerberg,1600
13,Mark_Zuckerberg,2013
14,Mark_Zuckerberg,2791
15,Mark_Zuckerberg,3343
16,Mark_Zuckerberg,309
17,Mark_Zuckerberg,299
18,Mark_Zuckerberg,389
19,Mark_Zuckerberg,355
20,Mark_Zuckerberg,362
21,Mark_Zuckerberg,416
22,Mark_Zuckerberg,202
23,Mark_Zuckerberg,241
0,Wiki,306
1,Wiki,213
2,Wiki,252
3,Wiki,210
4,Wiki,3239
5,Wiki,3225
6,Wiki,2823
7,Wiki,229
8,Wiki,2298
9,Wiki,242
10,Wiki,245
11,Wiki,222
12,Wiki,217
13,Wiki,278
14,Wiki,255
15,Wiki,271
16,Wiki,253
17,Wiki,330
18,Wiki,378
19,Wiki,270
20,Wiki,232
21,Wiki,209
22,Wiki,218
23,Wiki,482
