category,group,measure
8,United_States,87089
9,United_States,87053
10,United_States,83291
11,United_States,87874
12,United_States,67424
13,United_States,63489
14,United_States,78102
15,United_States,80845
16,United_States,87680
17,United_States,87489
18,United_States,89489
19,United_States,74874
20,United_States,69224
21,United_States,84837
22,United_States,90062
23,United_States,86267
24,United_States,80665
25,United_States,80647
26,United_States,66670
27,United_States,67128
28,United_States,78603
29,United_States,88095
0,Accueil,76816
1,Accueil,75852
2,Accueil,80028
3,Accueil,88672
4,Accueil,83238
5,Accueil,74521
6,Accueil,70696
7,Accueil,79924
8,Accueil,80112
9,Accueil,81797
10,Accueil,83683
11,Accueil,86834
12,Accueil,79325
13,Accueil,75290
14,Accueil,76071
15,Accueil,83402
16,Accueil,87627
17,Accueil,88056
18,Accueil,88461
19,Accueil,79530
20,Accueil,74315
21,Accueil,79092
22,Accueil,80645
23,Accueil,82589
24,Accueil,84145
25,Accueil,92405
26,Accueil,77169
27,Accueil,68159
28,Accueil,79443
29,Accueil,83065
0,Justin_Bieber,104077
1,Justin_Bieber,100157
2,Justin_Bieber,101303
3,Justin_Bieber,96498
4,Justin_Bieber,98157
5,Justin_Bieber,85392
6,Justin_Bieber,96543
7,Justin_Bieber,79324
8,Justin_Bieber,71256
9,Justin_Bieber,71977
10,Justin_Bieber,71773
11,Justin_Bieber,83764
12,Justin_Bieber,74564
13,Justin_Bieber,92471
14,Justin_Bieber,64179
15,Justin_Bieber,64150
16,Justin_Bieber,66077
17,Justin_Bieber,65449
18,Justin_Bieber,71100
19,Justin_Bieber,82975
20,Justin_Bieber,82485
21,Justin_Bieber,70116
22,Justin_Bieber,68301
23,Justin_Bieber,71424
24,Justin_Bieber,77222
25,Justin_Bieber,95603
26,Justin_Bieber,84654
27,Justin_Bieber,80315
28,Justin_Bieber,79999
29,Justin_Bieber,72709
